,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
Con_46,1.0598675,0.42277575,0.56426436,0.09549142,0.42120165,0.9669296,-0.50198984,-0.6527294,-0.77046,1.0534625,1.8325663,0.23558553,0.8428325,1.0766793,0.11698982,1.177818,0.6839386,-2.0641093,1.4413098,0.57317007,0.02163668,-0.42972538,-0.331644,-0.25086206,0.28462052,-0.14794971,0.096446246,0.8076114,-1.1890134,-0.45290104,-0.5829231,0.68771714,-0.16549507,0.87795335,0.15709633,0.5121474,-0.029520541,0.87176067,-0.73523533,-0.021281848,-0.3897569,0.8260641,1.6129286,0.008670658,-0.8498864,-1.0884336,0.35359558,0.21433784,0.930732,0.03186573,1.6402973,0.86809534,0.39645037,0.2931863,-0.07789228,2.213086,-0.60729134,-1.1357868,-0.51942617,-0.0043573948,1.1385868,-0.39398947,-0.2778646,-1.039328,-0.44002566,-0.4702311,0.27675283,-0.38759148,0.93990034,0.8823537,-0.0012946322,0.6974498,-0.36402616,1.7804023,0.55100644,-0.5015536,-0.54063886,0.94054174,0.056177694,-0.21494322,-1.1132092,0.5085473,0.61018926,0.20533292,0.4505761,0.9061033,0.8451317,0.5215373,0.9285941,0.5883129,-0.06062828,0.28146827,0.29777017,-0.6805675,0.11322647,-0.6679384,0.5251006,1.3139096,-0.79388916,1.2236178,-1.257504,-0.047342155,-0.16863324,-1.7392056,0.062208444,-0.67384183,-0.109514676,-0.07246372,-0.08240318,-0.7264123,0.08197434,-0.57266194,-1.1412222,0.87380826,-0.71037096,-1.6042435,0.0896825,0.9843582,-0.8539041,-0.010787174,1.4088,-1.0417587,-0.90530807,0.6392645,0.01769873,-1.2421706,0.5710323,0.48467648,-0.4203806,0.34578478,-0.7354529,-0.2230035,0.9268024,0.40757155,0.54598385,-0.4419444,-0.21659885,0.77144563,-0.15374407,0.63083625,-1.7209883,0.8249645,-0.1282482,-0.21002398,-0.35232916,-0.5401851,0.37606716,-0.50793433,-0.9124586,-0.22761743,-0.47661358,0.98669696,-0.25089732,-0.49505672,0.42139494,-1.1773388,-2.178794,1.6007745,-1.0512908,-0.32109633,1.3648031,-0.9633185,0.5154281,-1.2763253,-0.20126216,-0.33340934,1.4233358,1.5826054,0.19704726,-0.2161228,1.0223849,0.124798626,1.1752521,-1.0630761,-1.1716806,0.66531247,0.8046178,-0.6816036,-0.18620661,-0.77507794,0.79994833,1.713097,1.0560623,0.30791536,-1.6038319,-0.27733704,-0.36227605,-0.079103984,-0.66961783,1.9069666,-0.5275139,1.7436327,-0.14398392,-0.005686834,1.2880164,0.59092224,-0.98632026,0.18513106,0.8902038,-0.043226093
Lab_44,-0.77682936,-0.33082175,0.23942523,-0.9254288,0.15087888,1.4606478,0.64322567,0.4280082,0.11237707,-0.8433112,0.3878314,0.38119483,-1.2761999,-0.77733564,-0.17819802,0.29481775,0.2552149,0.6714299,1.0258396,0.94968146,-1.1844718,-0.8781453,-0.15658599,0.66355795,0.7498564,-0.6613396,2.7689111,-0.15571511,-1.4395827,-0.2654441,-0.19727468,-0.55307513,0.6184998,1.3166094,-1.5443029,-1.196128,1.8671838,-0.8908995,0.29580978,-0.6019953,0.5851742,-1.1028094,-0.72044134,0.6295358,0.56492025,1.0389524,-0.87219495,-1.6905923,2.357417,0.48028022,-1.5898787,-0.15627675,-0.5093004,0.7501706,1.417388,0.025519243,1.0975574,-0.99834096,0.89106613,-0.6234961,-0.5107886,1.0705343,-0.21940324,0.17036378,1.3993783,0.52635753,-1.8239694,-1.363825,-0.19649692,-0.6445163,1.3340262,-0.7299538,-0.7195006,-1.5130935,1.2059306,0.5025941,-1.845586,-1.8323191,0.5017089,-0.5532996,-1.6178269,0.8829702,-0.37371975,-0.8507017,0.73766917,-0.6319874,-0.26304802,-0.4415629,0.39725867,-0.43346322,-0.69950557,-1.0446523,-0.48741457,0.31295264,-0.57448745,-0.10856374,-1.5709066,0.93938535,-0.38926142,-0.57522964,1.0614698,-0.119020365,-1.9179904,0.92132396,0.8541609,0.32489184,0.13445385,0.011188433,0.49529958,1.0146947,-0.47641265,1.7393521,-0.16449946,-1.553396,0.0018323164,2.5559857,0.114134796,-0.78346336,-0.86811215,-0.39604145,1.2954112,0.2244996,2.7873664,-0.31471768,0.21652977,1.4676666,-0.23140556,-0.7950835,-1.0367764,0.23988895,1.3580942,0.794026,-2.0939496,-0.014878496,1.1163675,1.1208674,0.9436292,0.904593,1.4590505,-1.7261665,0.62621665,0.8362386,-0.5917986,0.32242334,0.15552466,0.7441358,-0.31447253,0.5285036,0.95829695,-0.2180447,-0.09230312,1.0373633,1.4137667,0.38440895,0.3744163,0.2964778,0.47707608,0.20261244,0.36515462,-0.5628725,-1.130929,-0.26453185,0.004202089,1.1086305,1.4172237,1.0017049,-0.97155863,-1.4343575,-1.6963676,-1.0581509,-0.30367383,-0.7464701,0.030721484,0.8319328,-0.08413866,-0.53592974,-0.85957456,0.24219112,-0.7357976,0.5530688,-0.43436462,-0.45717186,-0.41379353,0.8305556,1.8223873,1.289712,-0.43615907,-0.25254616,0.6109949,-1.1601278,-0.6695207,0.050893046,1.0745761,0.43360326,-1.6161901,-1.4833294,0.5248105,-0.9747098,0.9846497,-0.8573807
PARLIAMENT_40,-0.46890545,-0.37697086,-1.9112296,-0.35400876,-0.5336952,-0.45623153,0.669515,3.0475779,3.127264,-0.75758594,3.0459008,-0.4260967,0.43107194,1.808635,-1.6481086,0.816282,2.2884476,-1.405083,-1.2552546,1.712373,-0.23905398,0.64600503,0.46883145,-0.36664525,2.4392934,-0.11895518,2.0308244,1.8185184,0.06575113,-1.1003902,0.872916,1.0158533,0.091505244,1.4484427,-1.7575619,0.8652142,1.000436,0.73428136,-0.006815009,-0.9375143,2.6539955,-0.799345,-0.43349832,2.070854,0.6134659,0.4026419,-0.32310086,2.5542827,1.4583813,-0.33821565,0.8246794,-0.36738363,-1.0828644,1.5462927,0.58598226,0.7737277,0.68582433,-0.44735065,0.3738602,-0.6673238,1.8669227,-1.316968,1.8331513,-0.60576755,1.2661977,0.53318447,0.39522937,-1.7958637,-1.3911139,0.53594124,1.2149991,-0.9430761,-0.42476365,-0.6563705,-0.5075473,-0.57663846,-1.1990136,1.2979196,-0.9663291,1.5829475,1.1029749,-1.2419827,-0.37604478,1.0084195,0.19603853,-1.1953857,1.0503626,0.77125,1.6321794,0.17884031,2.542315,-0.3849528,0.021962477,-0.3533968,-1.8305583,1.7185775,-1.5004246,-1.2337714,-2.1579914,-0.7524116,-0.35959134,0.7623643,-1.6385972,0.93796825,1.2142477,-1.9727856,-2.569814,1.2491559,0.008347621,0.6119778,1.2642269,1.2917701,1.7004367,-2.271549,-0.8460092,0.28109732,0.34043023,-0.50077605,-1.0134532,1.4399129,-1.3423905,-0.7387675,-0.10730396,0.22774892,1.7830907,-0.33837107,0.77655107,-0.7708613,0.5245882,-0.068159655,1.5861462,0.13510679,-0.15495417,2.312479,1.2730242,1.0364878,0.39701954,-1.2156802,0.6375341,0.71354276,1.5365968,-1.0328068,-0.5266655,-0.5269746,-3.1061776,0.70920455,1.5037475,-0.20415564,-0.4824633,1.6158707,0.36085597,-1.9247994,1.143881,-0.3435022,0.15461208,-2.228067,-1.4826736,-1.5097408,-0.9513091,-2.1010823,-1.5794913,-1.1020513,-1.9327533,1.4765754,1.1787772,0.22137801,1.206674,-1.5117512,-3.1055377,1.7860981,0.7704111,-0.15177758,-0.66655993,2.3561943,0.282819,0.1468443,-0.84897137,0.3256388,-0.8678943,0.43886614,0.9225132,0.9364761,0.54175586,-1.7272832,0.7744724,0.115097225,-1.4055153,-2.6193993,-0.20318928,2.3353946,1.4812436,0.5862674,-0.89679563,-0.9664178,0.8524656,-0.8757198,-1.4757009,-1.3677715,-1.6405569,0.41690123
Lib_47,2.4853253,-0.50423837,1.7957453,-0.09197089,-3.5157418,1.0624858,0.5956107,0.18764861,1.0687921,0.90459085,0.08621517,0.14079699,-0.00875941,-0.06806095,0.8954073,-1.2900181,0.28384066,0.2214296,0.77237034,0.13718168,-0.3542861,0.17544459,1.2751747,-0.7010322,-0.910552,-0.5375836,0.21399556,1.914196,0.45771855,0.16648345,-1.233622,-0.47377232,-0.08519746,-0.44068244,0.06420574,0.9679133,0.98538476,0.47314355,0.4897892,2.2367797,-0.24064653,0.08174687,0.05921859,1.3505139,0.8321545,0.50660264,-1.6860121,-2.1068609,-2.5019476,-1.1371098,0.3357299,-0.3742098,-0.9824672,-0.79715407,-0.39221483,-0.5531339,-0.12779626,0.5130125,-0.7585996,0.59105617,0.17837115,-0.007889011,-0.6933107,-0.5366646,-0.5095187,-1.6736841,0.7690678,0.921486,-0.59578234,0.26683843,-0.95760274,-0.7353514,1.86906,-0.3152936,-0.2044463,0.5315051,-0.30886585,1.6656228,-0.9819963,0.92745227,-1.5497373,-0.1408898,0.24815446,0.34660846,-1.5686138,-0.13520364,-1.199958,-1.2501422,0.8844515,0.31214046,0.09059949,0.50168115,-2.395766,0.29671982,0.23946708,0.62296116,0.0020822615,-0.5862324,-0.7313854,0.41166222,0.03763193,0.96882063,-0.14965011,1.255847,-0.32002595,-0.29072765,-0.3307774,-1.3885145,-1.6128953,0.45744738,-0.28749672,0.14770453,0.34391043,1.5813719,-0.24565847,-0.6795999,-0.51619846,1.0962305,-0.5683863,-1.0504397,-0.3091171,-0.5421977,-1.2426317,-0.59887314,0.89003897,-1.9502014,-0.6621169,-0.80086464,-0.8219404,-0.73410773,0.272557,-0.13977249,0.64547175,-1.273605,-1.1980934,-1.1615152,-0.6132015,-0.89004093,-1.235482,0.24474709,-1.6340772,0.3381741,-1.0270126,0.95133054,-0.50112975,0.25117925,-0.41326278,1.320971,0.24966237,0.2438824,1.2744049,-0.5699784,-0.9718964,0.37229204,0.86693823,-0.8880802,-0.47686943,0.65463376,-0.006676058,-0.11438986,-0.053227685,-0.16133414,-0.08246189,-0.7418523,1.318503,-0.96681285,0.50829697,-0.5547326,0.068493865,1.8053483,0.93890536,-0.95471746,-0.18446572,-0.17967051,-0.609537,0.50427973,-0.024006274,0.09112325,-1.4125851,0.101787426,0.7874167,1.9745723,1.611994,-1.0777336,0.1775671,1.3847518,-0.09952914,0.57540995,-0.30855122,-1.1692984,0.2880189,-1.1876243,1.0894475,0.13901386,1.3081475,0.5772234,-0.75380856,1.470396,0.4551851,1.3622941
PARLIAMENT_42,-1.6022868,-2.2697597,0.9619783,0.3039945,2.1885748,0.37530273,-0.47152072,2.9610202,0.9479902,-1.6767821,3.1014638,-0.92217684,0.03760289,1.2177769,-1.5036767,1.9528115,3.2071762,-1.2837785,-1.5236644,0.94590425,0.5363813,-1.0957291,-0.16682802,1.8779233,2.828169,-0.93852377,0.7345263,0.15160352,-0.32033455,0.18977357,-1.4490002,1.3176063,0.84287024,2.7435083,-0.97681385,1.0002792,0.6198004,0.085644975,-0.83457655,-0.8906247,1.2583404,-1.9349954,0.92540896,1.7146664,0.7813537,-1.2019428,1.2878559,1.4573764,0.51452774,0.3925794,0.27581218,0.4412983,-1.0313365,0.72356755,2.1020224,0.40594327,1.8466352,-2.4503982,-0.029477661,-1.8230673,0.31126612,-0.8217775,2.285246,-0.41354337,2.345748,1.0661168,-0.8242164,-0.24583921,-1.458992,0.9282756,0.27818438,-1.4508076,1.2837576,-0.48802105,0.27269134,-0.56699485,-2.3205934,2.071147,-0.33728543,2.9274802,-0.5863839,1.4531902,-1.9763492,1.1285363,-0.889747,1.802396,-0.7025985,1.6248754,-0.23352034,-0.7669661,0.8304755,0.4704518,-1.4736551,-0.97150964,-3.1934273,-0.1770611,0.6391126,-0.40814587,-0.5248316,1.3745878,-0.24635868,1.2423826,-0.62814015,2.2474747,0.6913679,-0.75239384,-1.9567087,-0.23199293,-0.2747251,0.9684557,-0.8024046,-0.18616,1.0201043,-1.0374091,-0.335516,0.8027967,-0.091837764,-1.620927,-0.59091336,-1.4159819,-1.3761438,-0.18400306,1.2109327,-2.1525805,-0.6588138,-2.074133,-0.43419728,-0.47319204,0.29377368,0.30377984,0.22856963,-0.013429293,-1.177952,-0.78391194,-0.11528665,-0.033281315,0.212003,-1.7184008,-0.59814817,0.04778366,0.18461782,0.45848024,-0.42683935,0.25467232,-1.2029287,-0.7235118,0.39380053,-0.7811441,0.31019366,1.3871696,-0.012737108,-2.4003704,0.8060181,0.5319052,-0.63609946,-0.660069,0.25736418,0.44843683,-0.9848694,-3.836792,0.87627226,-2.0646443,-2.5627186,-2.372933,1.1150994,-1.1912456,0.8895442,-1.4146259,-2.428618,1.4239532,1.2797265,0.09491457,-0.75033,0.6154844,-1.735597,-0.020660326,-1.2117455,-0.077086486,0.28230545,0.43734914,0.7411849,1.5330495,1.0841452,-1.6506076,0.08991173,-0.19217642,-1.5544531,-1.7583119,1.173061,1.9910631,2.1289432,1.8288542,-0.19752762,0.33487472,-0.69605047,-0.116376,-1.3559306,-0.50936097,0.8372888,-0.54677904
Lab_42,0.67775106,1.2378559,-0.28113356,-1.987416,1.2754998,-0.8173273,-0.79166734,-0.5948197,0.4460365,-1.1460711,-0.30955523,0.69992554,2.0579224,-0.85912186,-0.86738425,0.14979406,-0.62996286,-1.2219511,-0.6797029,-0.3187856,-0.16595303,-1.3590189,-1.8795271,-2.2490819,-0.038889825,0.56548816,2.9620085,-0.9904671,1.2612875,-2.0811408,-0.5319338,-0.16639866,1.1954126,-1.3530402,-2.1707196,-2.4715207,-0.7549084,-1.0445476,-0.03441418,0.77422214,-0.28888947,-0.26729432,0.87804353,-1.0874637,-0.8603713,1.3353305,1.0057515,1.296217,-0.62405944,-0.20259072,-1.897615,-0.20934507,-0.8012685,0.85908204,1.4789234,-0.50517976,2.431453,0.20591903,0.98097694,-1.0883467,0.50448954,-1.0325415,-0.8983809,0.54941076,-1.1344048,-1.6072744,0.4488532,-3.963497,-1.1011554,-1.5900542,1.7683686,-1.175711,-1.3826233,0.5309271,0.3200351,-0.12210142,1.336241,-0.14284198,0.3489304,0.7814798,-0.21322763,-0.9449177,0.37091863,0.37766278,-0.92892784,-0.7137386,-1.1572629,0.20608014,0.9261246,0.14850895,0.8205647,-1.5018352,1.7208831,-0.37452862,-0.22472382,-1.8630126,-0.51167357,0.11905142,-0.6990308,0.8553775,0.21444775,-0.22104576,-0.36281055,-1.3989972,1.8307065,-1.3567973,1.3865814,1.6577576,-0.8880114,1.9607353,-0.95688903,3.7672205,-0.9954126,-1.7754037,1.0055776,1.5936294,-0.32258692,0.0011536676,-0.14389884,0.37168908,2.2548428,-0.07956432,1.9422381,1.8610725,-0.26707834,0.1948521,1.351199,0.30414817,-0.6365184,1.1838502,1.7425599,-0.98860586,-1.7773268,-0.6257232,-0.15484357,3.1797585,-0.7127812,-0.85519665,0.6573759,1.7889038,0.2829454,-0.8244243,-0.6501119,-0.72080445,0.75618726,0.6313538,-1.5283813,-0.72107613,-0.36381277,-1.6264136,0.98062456,0.18875848,0.68606585,-2.4678354,-0.88042414,-0.04749282,0.3459302,-1.4106519,0.1335695,0.60063696,-1.7392536,0.7656858,1.2842805,1.3683257,-0.6018318,2.2289646,1.3001202,1.4389312,-0.68248844,-0.85628235,-0.56222636,-0.2519441,0.32611325,-1.98385,1.0765418,0.42868987,-1.1225916,1.7105983,0.7896364,1.3184443,0.88593715,-2.4572968,0.70732695,1.2889119,1.3477193,0.11508351,0.50017,-1.8392587,0.84679335,-0.42166737,0.09943397,0.11790333,-1.8376894,-0.10682513,-1.8964292,-1.6674993,1.6767447,-3.111858,-0.75844455,-0.034909878
Lab_55,-1.9271888,-0.2123457,-0.34797782,0.423944,2.3799825,-1.0383761,0.44657147,0.09169125,0.3173789,1.135238,-0.09987826,-0.8485083,0.77069044,0.040724605,-0.31496662,-0.0015565756,1.0832973,0.30811468,0.024083154,1.7109536,1.0400305,2.1376038,-0.9322405,0.9186591,0.5235648,0.4931119,0.61474407,0.7347954,-0.8409027,1.1051083,0.20024198,-0.32804754,1.010238,-0.0017403291,-0.5435012,-0.61076474,-1.5390075,-1.3582207,-1.0151948,0.747775,0.7398855,1.2181189,-0.19316423,-0.10277732,-0.8580762,2.0153964,-0.32982442,0.36942568,-0.9943441,0.31132028,-2.1397145,-3.3310118,0.72900015,1.131095,1.0622141,-1.0272819,1.7921917,1.2642933,-0.7066476,-2.1053913,1.102116,-2.9053257,0.48541436,1.3020306,-0.96215594,-0.4419146,-0.8389259,-0.8548334,-0.3044666,-0.92008364,-0.710144,-0.39104462,-1.2194673,-0.23753795,0.11480837,-0.066246636,1.8031659,-0.044212967,0.26402336,0.07675019,0.68447566,0.2691852,0.94012666,0.40549633,0.032761432,0.90174377,-0.11225557,-1.3789074,0.518348,-0.29358026,0.15807362,-1.1609675,0.41705126,1.4430727,0.20727919,-2.8288627,-1.7556772,-0.15272331,2.4803708,2.2163196,-1.4672179,0.27636933,-0.5907622,1.7044983,2.3217397,0.44669336,1.7637624,0.038973425,-0.9449276,1.2365146,0.5636397,1.0823084,-1.4695634,-0.8352444,-0.24589026,0.57712066,-0.1841692,-0.09120604,-1.5730801,0.40617278,1.0846093,0.27557802,1.7619901,0.14930595,-0.9222813,0.39098373,1.3830007,0.3157168,0.3783069,0.7978202,0.1709563,0.32699567,-2.1390867,-0.885679,1.5939503,-0.09132864,-1.4877505,-2.465506,0.22108008,-0.35547194,1.3244665,-1.0935364,-0.031225625,-1.5518351,-0.1512288,1.0429482,-0.58011365,-1.9288349,-0.29165694,-0.074561946,0.07118502,-1.6834971,0.2282413,-1.7207236,0.14751041,1.4371532,0.4424159,-1.091752,-1.0410886,-0.55396855,0.6621886,0.33204907,1.45112,1.3034661,0.41075993,1.2129183,0.58794,3.1747396,-0.5714821,-1.4962635,-1.6146854,-1.2553414,1.1110879,-2.0181289,-0.09288242,-0.8951707,0.22321746,1.3180057,1.5627675,2.2216015,0.21155502,-1.0846765,-0.26696703,-0.42935812,1.341904,-0.40684706,0.92741257,0.04437283,1.0026892,-1.0773959,-1.6353005,0.07210733,0.4253663,-0.26669094,-1.1476873,-1.8160621,3.1000257,-0.70766425,0.052672066,-0.1411743
Lab_39,-0.6794855,-0.43746084,-0.4817758,-0.18407719,0.7067485,-2.6911635,-0.3461475,1.1857927,1.7994998,0.048035827,0.864157,-1.5111543,-0.5595314,0.8279401,-1.8613052,1.780773,1.9224545,0.4706339,-0.3622871,0.039149355,-0.58695173,-0.034495763,-0.35254306,-0.91154367,1.8903688,-0.084200725,2.0187702,-0.3519193,-0.6056625,-0.097415306,0.64287215,-0.58693296,0.42087796,0.5660764,-0.5978933,-0.70357996,1.5169952,-0.5493657,-0.43748468,0.9342634,0.23289369,-0.8788769,-0.87968403,0.25956726,0.6622304,2.222776,0.26549414,0.7459959,0.65737826,-1.1077164,-1.4780033,-0.22061719,-0.2741766,1.4787947,0.4533677,-0.22493963,0.9429204,0.79868627,-0.04921058,-1.0635202,-0.19907895,0.27579236,-0.15131882,-1.6559738,0.6735362,0.4379209,-0.5410321,-0.99925095,-0.34407154,-0.8881139,0.6812414,-0.7234867,0.21763314,-1.1529423,-0.45811144,-0.012440322,-0.0006766322,-1.1449852,-0.6144328,1.1790136,0.107889555,1.5868548,0.08268971,1.0298837,1.1023531,0.113023564,-0.047614977,-1.190787,-0.007957742,-0.4155112,-0.065536775,-1.2615329,1.2541881,0.8362614,-2.363482,0.38978398,0.05667273,-0.52338195,-0.15843385,0.044992708,0.823073,0.68786937,-1.2695092,-0.34195518,1.1434323,-1.2389153,-0.3645531,0.280356,-0.48337045,1.4970794,-0.93595904,0.912875,-0.9499986,-0.22247645,-0.26898652,1.5319852,0.54355013,-0.9520453,-0.8434523,0.38051397,-1.4382201,1.2606126,1.8787228,-0.117579214,0.93442106,0.563674,0.38227218,0.5057912,0.009338826,0.428465,-0.18015337,0.34275144,-1.106839,-0.8392921,0.8839083,0.8943217,-0.056687973,-0.2919892,-0.2945978,0.62543523,1.2667358,-0.5662896,-0.6330263,-0.7432396,-0.58369094,-0.017760335,0.8661095,0.530296,-0.039614014,-0.50491977,0.3534839,0.8879888,1.9334563,-0.5334758,0.929232,-0.2996651,0.16488548,-0.22818871,-0.5409497,-1.0269688,-0.9474984,0.61428374,0.59929,1.2296822,0.08442596,1.7043017,0.68780535,-2.1834574,-2.5496342,-1.2149953,-0.64403313,-0.5249606,-1.0498934,-0.1331719,0.12926488,0.5044742,-1.2171892,0.36867258,-0.9526234,1.6778326,0.53351647,-0.33035386,-0.15568125,0.14313778,1.2637454,1.186433,-0.6014117,-1.2920125,0.46346053,-0.17018239,0.7793083,-0.4238578,-0.82810104,-0.4476432,-0.16383705,-0.95385456,0.3877479,-1.7826246,-0.32387748,-0.65387756
Lib_52,0.0016687744,-0.443482,0.67089003,-0.4477324,-0.6542659,-0.26346257,-2.294795,-0.545203,-0.3763512,-0.4604716,-1.095288,-0.38142213,-0.29502797,-0.31646687,-1.0250818,-0.7707376,-0.7956172,-0.7085203,-0.70649946,0.32142338,0.24066935,-0.4505274,1.9565669,-0.31598094,-2.1996133,0.36144516,0.040160004,0.7968159,-0.28742173,0.62679744,0.5027357,-0.7689906,-0.45224395,-0.82796323,2.1239376,0.6685506,-0.05284649,1.1137123,-1.1005068,-0.75511134,0.050004035,0.43569437,-0.36511168,-0.4094774,-0.11159932,-1.2669837,-0.18413429,0.20309791,-1.3661317,0.37680066,-0.038898375,-1.2420933,0.06715031,0.4440931,-2.0207374,1.0096643,-1.1462921,1.377512,-0.14789614,-0.93254006,-0.847929,-0.27724943,0.2898873,-0.24265778,0.097830586,-0.32176507,1.0276598,-0.7461002,-0.46850228,0.27574307,-1.7620149,-0.27895424,1.3290234,-0.2838836,0.6101202,-1.0178363,-0.37548128,0.39610514,1.0745753,0.7624462,-0.60062164,-0.27391106,0.5765329,0.6127637,-1.1598061,0.36036497,-0.28307834,0.867207,1.4643462,-0.22402926,0.48350707,-0.1475305,-0.33726093,-0.1633594,0.2906612,0.1976326,-0.3778993,0.86911666,0.16069871,-1.4557456,-0.38018912,0.67654544,1.4143771,-0.94677204,-0.14309953,-0.36159414,-0.058860045,-0.51084495,-0.49928805,1.378541,-1.2589313,-0.47889712,-1.0961808,-0.6071638,1.9407572,-0.3477748,-0.49771014,0.44216532,-0.9697277,0.34207338,0.6358497,0.96610266,1.4839317,0.12474912,0.1185314,-0.58688307,-1.0268924,0.844974,-0.30136433,-0.0049186265,-1.1663169,0.59181637,-0.60487205,0.4207965,-0.049092457,-0.48918504,-0.6466631,-0.41332364,-1.6660416,1.6240854,0.5305047,-0.6661145,-0.22253436,1.1173228,1.1571084,1.681248,-0.6000344,0.6732192,0.27634344,0.5954721,-0.8406621,-0.1415242,-0.39336842,0.45215836,-0.6458648,0.7332101,0.0081528,-0.66373825,0.37854075,0.28610113,0.006239954,0.20905808,-0.4163894,-0.21464857,-0.6330473,-0.16659237,0.06777156,2.1072543,0.47888786,-0.34525332,-0.21980172,0.31309628,0.31036052,0.8495464,1.5644897,-0.24252976,0.621094,-2.3875747,-0.5904289,0.16115479,-0.27013245,1.460173,1.2881416,-0.6612836,0.88254315,-0.081955686,-1.8987194,1.0931122,-0.7725338,-0.28611258,-0.66624165,1.5285677,0.85530376,1.2234048,0.3290906,1.7461592,0.4381231,1.4158044,0.80453074,0.53277975
Lib_48,-0.89841753,-1.5189877,0.12063088,1.0464333,-0.41231552,-0.22523567,0.33530408,0.7590877,0.039534703,-0.21738312,-0.55298406,0.43543935,-1.7542456,0.8534824,-0.4317146,-0.9064431,-0.53689224,0.0096084075,-0.52615273,0.06325772,-0.5468723,-0.49468642,1.796056,1.9470264,-0.73874074,-2.035436,-0.7249149,2.0498416,0.6799062,-0.25184134,-0.13789734,-0.38209683,-0.3113201,0.63333935,1.041914,0.40502924,0.45333758,1.0072699,-1.0222577,-0.7748465,0.10366718,-0.6609832,0.19016518,1.4785255,0.65306365,0.12864938,-1.134927,0.21375065,0.076232195,0.20663951,-0.25756872,-0.37390336,-1.27522,-0.6781439,-0.7782767,1.3725239,-2.9251187,-1.1897206,-0.32743058,0.37135783,-0.3168673,0.093637675,1.7635981,-0.19155519,0.36330354,0.033792436,2.2292936,0.09691941,-0.16422644,0.5773468,-0.5530518,-1.0231624,0.23126756,0.079226,-1.3235013,-0.4462923,-0.54986525,1.6788591,-0.24659228,-1.1904917,-0.121820636,-0.55796516,0.19404809,-0.6622614,-1.1517761,1.4516283,-1.0376011,-0.7257255,0.20428377,-0.032074973,1.2142031,-1.0791775,-1.3755422,-1.2868606,-0.7456426,0.6620221,-0.1013413,-2.3789144,0.13436835,-2.1631777,-0.5962842,2.5634463,-1.7546369,-0.5886235,0.15845954,1.2608216,0.6778305,-1.1277937,-1.8464528,1.2192442,1.8193878,1.9487919,0.087518856,-0.24105676,-0.4049213,-1.7362137,-1.0353708,-0.8165929,-0.26458162,0.117548674,-0.7076658,-0.13651648,0.25130412,-3.4775121,0.67134434,-2.2247338,0.9481534,-0.17992143,0.4388295,-0.9335874,0.12941596,0.37471777,0.2526585,0.4254891,-0.1272489,-0.85573477,0.25581935,-0.49301624,-1.1595064,-0.21840617,-1.4317577,0.8065211,-0.32453537,0.38991815,0.5492758,0.61280185,0.6523003,1.115841,-0.71014345,-0.2163835,0.37021616,0.015045878,-0.37096238,0.9781903,-0.40230122,-0.5898693,1.3324858,0.88106906,1.5421562,-0.58209944,1.5003552,0.19643328,-0.13027744,0.44161683,0.69815403,-0.9332499,0.38683048,1.3198284,0.7440969,-0.7054198,0.4247482,-0.23088855,0.18447532,-0.8048979,0.37769547,1.0103781,-1.3170532,-0.08896494,0.10971066,0.60670733,-0.32010216,0.3253634,-0.6652713,-0.2944393,-0.8031667,0.61797184,-0.14920236,0.302012,-0.419443,-0.84332365,-1.8095068,-1.1698302,-0.092650376,-0.21295923,-0.21228567,0.8125501,-1.1398059,1.8341367,-0.6910106,0.7785953
