0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,user,party
0.6726761,2.4658515,1.0343486,1.5849959,-0.7961964,-4.024639,-0.21341039,1.9134107,-1.0177155,-0.32165715,-1.266787,1.1110896,-0.11693129,3.2349575,0.046316355,1.0438466,-0.7528652,-0.3336041,-0.7111547,2.2582278,-3.0200605,4.462392,-0.63524795,-2.0165792,1.419893,1.9397452,-2.4142485,1.3968972,2.1611905,0.9163999,-1.1569155,3.3085768,-0.6845904,2.3690412,2.6819193,-3.9473808,1.1323586,-2.301019,0.41119054,0.19591305,1.1208539,-0.91724855,-2.5867848,-1.5415989,2.46673,-0.024004472,-0.43217888,-0.9012168,-0.05700695,0.33270782,0.21974036,-4.6240635,-3.4116378,-1.4965715,0.35053384,-0.36769578,2.436171,0.9780547,-1.1578709,1.467665,0.24257737,-3.1740537,-2.0369234,-0.21386231,1.6568019,-0.08635217,-1.599626,-1.8207196,0.98120576,-0.59704185,0.951225,-0.5933484,-1.7735188,-1.3311707,0.45378205,0.4233313,-1.0580127,-0.05976405,-0.58815944,1.6139811,0.18550299,1.9239833,-0.19351381,-1.418237,-1.5880518,0.93477666,-1.6136359,2.1891313,-2.0175285,2.48867,-1.5829402,-1.5947288,1.4960315,-2.205906,-0.6938822,-0.020460896,0.47997844,-0.84712404,5.18734,-2.140546,0.5513813,-0.8118395,-0.41049862,-0.6550148,-2.2922485,-2.3672726,1.337735,-2.7069674,0.38103998,2.6780815,1.4120312,-2.388127,2.3227584,-0.09752451,2.1476345,-1.7078764,-1.2070116,1.0413486,-3.191572,0.11931996,3.076461,-0.35960317,1.1297411,-1.7660415,-1.8927716,-0.11723536,3.6914496,0.5470474,1.1646669,2.4691148,1.1588489,2.4118605,-0.88481313,-4.3488917,-6.10405,-3.4315534,-0.64609146,0.9083807,-3.1272206,-1.156155,-6.6695514,-2.5195503,2.5425158,0.4856372,0.058039732,2.898477,-1.4306209,1.4044042,-2.47856,-0.39858276,0.49379545,1.7237374,2.255498,-1.6260164,-0.052760992,0.14354411,-0.31801683,-2.2500818,0.5675623,-2.1126187,-2.919832,1.7686496,1.623511,0.95010346,-0.80444545,4.7564917,-1.5615442,2.9154222,-0.081814975,1.1683052,4.69532,-2.6241217,-2.3944774,-1.5688004,-1.8607416,-0.4975264,1.3421912,-0.4728829,1.3756206,-2.17667,2.127643,-0.28818497,1.574251,-1.2412198,-0.69088936,0.65438765,-0.09813828,-0.1336346,-0.9122204,5.3364697,-0.27646717,-4.0161138,-1.3459749,2.2555194,-2.866821,-1.3652791,0.49377742,-1.483351,1.2716496,2.8742735,RepArmstrongND,R
1.58558,-0.4280715,-1.7816,-1.5512531,-1.1946393,-0.48898953,0.810081,-0.67798394,0.017622327,3.357264,-2.1192625,0.7617844,-1.0007925,-1.8086566,-1.2736853,0.53938323,-0.23570299,-0.729331,3.0672061,-1.2319074,-1.0701481,-3.9468546,-3.7463658,-2.1054285,0.47663242,-1.6180055,4.226712,-0.052154735,0.091643184,-1.1808665,-2.4582484,-1.886756,2.7103527,-0.23946431,-0.10095612,1.9104037,-1.6304164,2.5984833,0.8302438,-3.9126966,-1.5980314,0.7743228,-1.5285287,4.3144736,1.7444842,0.9759541,2.6549377,1.4305811,0.86954045,-0.26385382,-1.9021257,0.16929992,-2.0871341,0.2844555,-0.08613013,1.2172723,3.2156215,-2.1068022,2.7062578,3.2546248,1.3238109,-0.59764117,-5.725735,-0.0052846335,1.3203331,-1.61314,-4.3998194,3.431509,-0.85308766,3.706457,1.4643182,-1.274448,-1.6449081,3.5842795,-1.7836846,-2.715346,2.0939472,1.7434914,1.2494973,0.31020695,1.0623794,3.2923915,-0.12390401,2.0794547,2.5813754,0.91529477,-1.6447614,-0.9216071,-1.5377841,2.8306682,2.31409,-1.2244409,-2.0653281,0.36961332,-3.7143056,-3.0339148,-1.0212449,0.9394301,1.8172796,-2.0089843,2.3623965,1.4904822,-1.6431174,-0.3210006,1.8045698,0.1549457,-3.5419421,3.2872093,0.046396863,-4.492636,-0.8441955,3.4894438,1.7920469,0.81274754,1.4883356,-1.1071384,2.338494,-2.4986322,-1.1564078,-2.5948675,3.3496275,-2.2824159,-0.5456733,1.889862,-0.79102623,0.678121,2.3056653,-2.517296,2.9210262,0.19415303,-1.1648391,3.0394785,-2.686942,-1.2763225,-2.9172237,2.3319113,-0.6595278,-1.8026175,0.612608,-1.8831211,-4.328668,-4.795993,2.0240033,-2.6939037,0.48939672,2.8387604,0.1800548,0.025919551,-3.7525795,-3.2552104,-1.5664511,2.833542,-2.4783578,1.6753528,-0.20813172,-1.7385442,-1.5351483,3.0718095,3.8979487,0.32211283,-1.2950753,0.6164409,-0.6269336,2.472974,4.071224,3.4617229,0.7407308,0.28953862,0.32881978,4.1467466,0.7441299,-1.4339328,1.4385138,-3.973127,-3.401766,-2.7288764,1.3635218,1.6396542,0.2113393,1.9446293,-0.92708975,1.5585344,1.3848925,-1.5256835,-1.0953476,-1.4563403,1.5439866,-2.1399093,-1.49723,0.33010778,0.20706518,-1.9567341,-1.1842724,-5.1555033,-0.23713668,-0.033917613,-5.405642,0.85136664,-3.4971955,-3.0093133,RepArrington,R
-6.379868,-1.4734317,-2.5735579,0.99112284,-3.254329,-2.8210752,-0.08465812,-2.0506015,0.37226665,-0.26897082,0.060875643,-3.0266418,-1.3038092,0.5602549,-1.7536255,3.0286686,-1.8936902,1.5290341,-3.56913,-0.35403675,3.212542,1.6914183,-1.6658554,-4.186913,0.027078131,4.3912644,1.7977176,2.4601026,-0.6076739,2.5255022,0.55861086,1.071535,-0.34667736,2.5745635,-1.9905885,-4.7652917,-2.1842725,2.6513574,-1.2512856,1.0479212,-2.518255,2.27571,2.3826993,-0.54798424,0.14811958,-2.5110092,3.3168304,0.4073321,-1.0784976,0.98447216,1.2673439,1.6535747,4.1236777,0.8367255,-0.14029494,-2.2881277,-3.105059,-1.3662466,0.7505066,-1.799013,0.6267132,-4.552659,0.61996,1.3622754,-1.5384938,0.5311295,-1.1569047,0.21371107,2.3550296,4.291438,-0.3201956,0.08765649,3.752168,-6.3884892,-2.1072204,1.070501,-0.5806265,0.8806795,-4.168241,-1.0970304,3.340763,-0.86085784,-0.43512443,1.796253,-1.090182,1.0071906,4.1950493,3.0094602,-4.907756,-2.9363675,-0.32148558,-0.06582364,1.3880557,-0.0068368106,-0.96812403,2.2598548,-4.2833147,-3.4974189,0.9688905,-0.9992189,-0.29283533,-1.8175666,0.08287771,-2.4126127,0.89225394,1.6816503,-3.1782293,-3.048091,3.0995023,1.5375931,-2.2764945,-4.233803,-1.244494,0.956416,-3.6948786,2.6447434,0.4466775,-1.2230343,-2.8956099,1.2492099,-1.7813364,-1.6262028,5.323113,0.28480637,3.4305806,2.6941395,-1.8494902,0.60346794,0.014261679,-0.41937503,-0.27082148,-3.6879218,0.5942336,0.22201517,-1.2201772,-2.2657676,2.26343,0.74180424,0.4539322,-0.76429754,-1.6056836,0.7375789,-4.009516,-3.2774656,0.022647336,-1.7235725,-0.7603607,1.9347308,4.6243505,-0.94189936,2.5396488,1.3264499,1.9448801,1.9536953,1.2298845,0.7569411,-0.47334737,-1.8009151,-2.949922,0.86891824,-0.40127978,-3.7166224,-1.2113799,-1.0343393,-0.5470692,-0.6047183,0.9410288,1.3226329,0.074398726,-1.0560668,1.4748282,-0.69452435,-0.8829294,-1.957389,2.28655,-1.1854317,3.2228074,1.8432956,0.9664819,-1.2750901,-1.4337406,1.3329608,2.1074786,3.2581367,-2.390714,-2.5279653,0.8585609,1.9409271,2.5901923,2.1788993,-2.9020019,-0.81307644,1.2449133,-0.5192927,-0.22672762,3.6706805,-0.7392667,-2.2291062,-2.8721948,-3.0301697,RepBalderson,R
-2.0103643,0.40132612,-3.0498092,-2.1582797,2.8377075,0.032869652,0.629106,-0.49105492,1.4914777,-0.6491216,-3.118328,-0.3320687,2.4923127,1.8283055,-3.3792834,3.2963827,1.3631191,-1.1771173,1.1398646,0.22349471,-2.123111,0.779712,-0.47236907,4.548956,-1.1188387,-1.9984989,0.10974309,3.14445,1.2101266,-2.6627066,-0.51522636,-2.4778492,0.37427714,-1.5692387,2.2155144,-1.2032987,-0.15819705,0.01897122,4.0821886,3.0236115,1.4448493,-0.90642446,0.67876136,-1.759259,0.75647765,2.8453217,-0.89398783,-2.9720676,3.388232,-4.1968145,2.4681377,-0.47415552,0.26031289,-1.7674643,-1.3848406,0.7507406,0.016500905,-4.043481,-1.3731295,-1.3538365,-1.6449668,-0.4756559,2.7833717,1.2923943,-0.2865839,0.58169526,-2.079405,0.802718,3.495774,0.70829225,3.0153167,-0.64899355,-2.578753,1.5208366,-0.28895044,-0.06807208,2.487117,2.8637667,-1.6507609,0.530487,1.8406454,1.4129233,1.6649032,1.8077471,-1.4185381,-3.480542,-1.36012,0.49421036,-0.7628448,2.5999196,-1.7464125,1.7368133,6.296521,-0.58347106,0.37069187,-1.8365014,-1.2916175,5.428987,-1.9230167,2.5951462,-0.30178106,-1.8638119,1.3673582,3.1118214,-0.43390372,-2.2741745,2.7435865,3.3434393,-2.9618256,-2.2100174,-1.3904017,2.9616477,-3.352621,-0.07920883,1.230207,2.252501,1.7128164,-2.0931845,4.869344,-0.5628313,-0.32323205,4.0656095,-1.262194,-1.7185994,-0.91518754,-0.21607935,0.22105454,0.32523498,0.15295906,-2.585676,0.22735977,0.6812886,1.7110977,-0.78538704,-0.42961913,0.3139335,-1.1224852,2.7507966,-2.1791177,-4.177789,0.5637842,-0.63011456,-1.4170474,-0.22203714,-0.28244007,1.0132463,2.2185345,-3.1813755,-0.2534919,-0.075154476,-0.8473193,-2.6858664,-4.539355,-1.6288934,1.0469818,-2.9248562,1.5123245,-3.8628778,-2.5330436,0.763627,2.0704646,2.1418953,0.11032308,0.68492323,-1.1518627,0.304597,2.113627,4.61007,-0.13231987,-0.7760745,-1.2774551,-1.4992974,5.408586,-0.32921073,-1.5603883,-0.99938357,1.7466767,0.21203019,-3.1503344,1.1621422,0.7024038,2.523177,-2.9317043,-2.2499614,1.8942852,-2.6648,-1.4044713,-0.27535227,0.13780585,-0.1012377,3.6027553,-2.1289701,0.3915528,2.5456789,-3.0704257,-1.4382035,2.5499823,0.31992114,-0.10558424,0.90520656,RepBarbaraLee,D
0.94722,-0.16316953,0.5599558,-0.4650488,1.4192474,-1.7254325,2.575501,1.2665796,-2.0170925,1.9683907,0.27006733,2.5260286,-0.08584272,1.6732675,0.22137196,0.7938124,0.32556412,-2.8509529,-0.6636085,3.9619622,-1.4023396,-0.9785422,2.0459654,2.0302753,-0.7862718,0.27379146,0.8023721,1.7962182,-1.5770316,-2.4815986,2.4340668,5.9100475,-4.888789,1.5441341,2.8219373,3.460136,-0.96976733,-3.4984994,0.59538656,1.9676718,2.8978765,2.4506507,-1.4518005,0.7775317,0.4928157,0.251312,2.4282882,2.9007704,0.5525203,-3.7639055,-3.377077,-0.4938535,0.6391231,-3.4635944,-4.445864,2.9463906,-2.0976915,1.2667326,0.33252993,-0.88359183,1.4120637,2.1577032,-0.9602164,-4.264816,-1.8917954,-1.4217798,-0.08733219,-2.841557,-1.7612092,2.2583416,5.0191493,-1.1772935,-0.5257696,-0.12625211,-2.414706,-1.1919262,-0.06445767,1.4489615,5.030417,2.2198572,-3.352574,2.2726183,-1.5079036,0.7973701,-5.317484,1.5749738,2.3422623,1.5330853,1.7130845,-0.8171523,-4.056133,2.626998,0.053788178,3.3776207,1.3565124,-0.56937313,4.3119946,2.3082888,-2.3860433,-2.6094959,1.0012143,1.0571283,0.20365955,0.8665303,1.2625982,1.3357346,-0.3513631,-0.46615994,-1.8633666,-0.054628793,-4.647682,5.0960646,-1.0027938,4.6118193,-1.5603237,-2.466288,2.480536,-0.92922735,0.7411072,-0.28865916,-3.1077027,1.595601,0.55016994,-1.3168118,3.0852392,-0.10577186,-0.09665521,0.8936687,0.17696212,1.6269441,-1.6875576,0.36991295,0.77811867,-0.012800309,2.466483,-1.7906753,-1.0175818,-0.49335235,-2.809421,1.7190257,-0.7196898,-0.8256539,-1.197146,-5.260337,0.61512023,3.5210416,-2.2098598,-1.4769948,-3.2935014,2.8519547,-0.32072565,4.620685,1.08332,3.3281407,-3.3473337,-4.746461,2.763044,0.7936447,-0.7720134,-4.6144943,-2.3310666,0.5169348,-0.35787258,-3.6155615,0.7191072,1.9590104,5.648324,-2.863311,0.96408165,-0.43446577,-1.833538,2.219016,0.55843574,-1.9376866,-2.464115,1.4091412,-1.0030718,-2.728018,0.40357128,0.4357136,2.281184,0.028877573,-1.1814185,0.9140487,2.9281273,2.0977705,-0.69374216,-0.4325788,1.0818197,2.6233046,3.05482,-0.6394891,0.32278392,1.6021667,-1.1149709,-2.5984046,2.1887214,-0.9501685,-1.2379766,1.5730215,RepBarragan,D
-0.73713976,-2.893753,0.9264985,1.3308167,-4.0018473,0.123637885,-4.9488797,-1.7163132,3.7676237,-0.85652083,1.3682858,-5.923452,2.0685673,1.1885403,6.307423,1.4233508,-1.0009677,1.7767515,1.5130833,0.66660815,1.029915,1.1976382,-2.4391994,2.3862894,-2.1824129,3.6814964,2.771556,-0.18711568,1.4940554,-4.003423,5.8529153,-0.41669285,0.42937925,0.6718324,1.4377698,-0.19745883,1.6609721,-2.1403592,-0.5573799,0.7849514,0.1998912,-1.6929141,-0.043143667,2.5620306,-0.22673014,-5.6893187,-0.39897463,-0.32652554,6.0265503,0.4807824,3.7837627,3.445807,1.7571487,0.4500982,-3.9229708,-2.5858374,0.1434169,-1.013721,-3.184064,-0.26117086,-0.37364823,1.5241934,1.3243085,-0.5765228,-1.5857376,-0.5951318,4.4763436,-0.76152337,0.9947902,-1.7695619,-1.0392085,4.1170697,0.5390619,-0.07511855,-0.26830307,3.6749682,-0.1527098,1.9439585,1.0855556,-4.176737,-0.023095451,1.096987,1.5018908,2.0030987,-1.2743931,-4.8979034,-2.628558,-2.4120357,2.896898,0.3164656,4.843938,-3.1815875,-0.43272656,4.1261196,0.32542354,6.151654,0.63308555,0.23971859,-2.9937701,-0.15746826,2.7658088,3.1817129,1.9372368,4.7537355,3.0225391,2.6618912,-1.5221944,-1.0707699,1.9635245,-3.2057393,-3.4697425,-1.179319,-2.7595088,1.4548554,0.5968312,1.454276,-0.058399525,-1.8724741,4.944311,0.35890985,0.4220496,0.7898402,4.4512596,-2.4003327,3.2556329,1.1957402,0.36333254,3.088153,-3.098565,-3.6324344,-1.9123415,1.9205638,-0.42290875,1.2507463,-3.5659113,-9.924682,3.5970478,-1.3829763,-2.1543846,0.86563003,-1.1740278,-2.5227349,-0.86476594,-0.03383924,0.5465848,-3.3975825,3.1216679,-0.04551898,2.4323056,-1.8957548,1.4227781,-1.6153703,0.5442937,0.3270707,-0.2874768,3.7249186,-3.6298585,1.4991348,-0.018092798,-0.087044865,-1.0871862,2.775568,1.3079351,-3.199384,0.9987514,-2.1401463,-0.4394872,4.8329053,4.5721807,-0.5833613,0.16523455,1.1251196,-5.6328754,-2.8663957,-2.0822425,-4.6336985,1.6415558,-6.3229637,0.42276,1.033112,0.07334767,2.2705274,0.98989284,-0.47063956,6.25074,4.190284,0.37244767,3.1404397,-1.1007754,2.5101178,1.8395815,-4.356062,-3.3420408,0.26021093,-0.62139595,-0.8303176,1.2354469,-3.712678,0.17737438,-0.61181945,RepBeatty,D
1.3864001,-0.6003241,-0.43927163,-1.1956015,-0.07307048,1.2232772,1.8599008,2.387756,1.1039859,4.99226,-2.9066184,3.3107803,-2.1721432,0.15991265,-2.3015234,-0.42177436,-2.3521707,0.7109396,-1.9052421,-0.6495772,0.39571643,-2.1435626,-0.4112572,-0.0100606475,-0.7781978,1.3355371,0.39446175,-0.74964774,-1.1512706,0.03957832,-2.8078916,-2.3998,2.2035055,0.36781922,-2.2320344,0.7581237,0.7960176,4.8122,0.8095715,0.22573145,0.5929387,-0.8465673,2.403196,-3.30952,-2.0328486,4.813095,-1.3896946,4.045324,-3.0841906,1.8672132,0.5815787,0.4264464,-2.880402,-1.9899157,0.17556666,-3.8003652,-2.5208762,-1.4553137,-0.49501628,1.139832,-4.437399,3.666707,0.49657813,2.837688,-0.1606078,1.650171,-0.43656412,0.62263596,-1.2119973,1.3459457,1.7765945,1.4902188,-2.5669048,1.1141005,0.098469235,0.38431433,-1.2180883,0.6569033,0.47440445,-1.0417904,1.191753,-1.067953,1.7798364,-1.1129458,-1.6201166,-0.38462764,-2.5806677,3.2249725,5.118807,1.9888467,3.0179253,2.682006,1.82388,-1.7451289,2.0235403,-2.252441,1.6930423,-1.3750986,2.034085,3.9651594,-0.12168892,-2.4466407,-1.6471066,2.948396,-3.0613992,2.3798003,2.6535432,-0.6756262,1.6239614,-1.0099214,2.018589,0.6632532,0.8267353,-4.337085,2.016896,0.6892296,0.45602912,6.0215607,0.093513094,-0.86795735,-2.0427198,2.4130473,-0.6521013,1.5240501,1.648236,0.7398536,-2.9694295,-0.66426545,-1.7960106,0.31945646,0.17525725,-2.354403,1.2532535,0.27764463,0.5701952,3.225964,0.059591576,-6.8140693,2.5773048,-1.7869549,-2.0922892,6.404907,-2.3415,2.0413153,0.50490594,0.6455511,-1.635961,-1.7265613,2.40677,1.9572595,-2.7779484,6.387946,-1.1704943,0.13820325,0.8086249,0.5343571,1.1836188,-4.751924,2.4830873,1.2175186,1.7140554,-2.2200863,0.18060139,4.907012,3.3083546,-2.9430466,-2.4341311,3.676138,-0.6194867,1.4678419,-0.510428,-1.4752039,-0.450688,-0.41573417,1.2695535,2.2699437,-0.6192464,5.32694,-1.4659996,1.7271512,-0.18940914,0.3601776,1.8724316,3.5655525,-1.766935,1.8896478,-0.27052104,-1.4545417,-3.5650415,-0.7983697,0.40526095,0.387673,1.252065,-0.12574278,0.6934048,0.9839433,1.6905521,1.1143068,0.7983693,1.6004134,RepBenCline,R
2.9149914,1.4846488,0.5163889,6.466114,-0.3347543,-1.3055238,2.753973,0.3376364,-1.1818979,0.7404379,1.4194342,2.0257044,0.09656998,-1.0350765,0.26094374,-0.881822,-3.0138624,1.4800133,-0.96339846,-5.284954,0.13246164,2.0287998,4.8713026,0.6726997,0.3526629,-2.1489177,-1.8267534,-0.35445654,2.518336,0.12149859,-0.43278703,-0.8164648,1.9996332,-0.6201057,-2.2211618,-2.7892299,-1.911989,0.756006,1.1398176,1.3657228,-1.0083038,1.4661773,0.16711107,0.5857464,-0.07972474,0.5257296,1.789631,-1.5570184,0.5397726,-0.42578816,-0.21742842,0.96727204,-1.3242944,1.240394,1.144942,-0.31001648,2.85109,1.3656483,1.5143825,-2.4099555,-1.7644246,-0.5286276,-1.5237087,3.6040692,-2.3990126,4.5265107,-0.5692752,0.036487598,0.83186567,2.9758315,-5.0650373,-2.541367,1.885488,-0.68753904,-0.9377044,1.5479461,-1.7763805,-2.5434203,0.5592676,-2.741768,1.6273761,-2.7884092,-4.2120914,0.3999024,1.1472875,0.20927681,0.3935151,-3.324962,-0.8376314,-2.705628,3.5752308,-0.7562194,-1.5832436,-2.704967,1.1803647,-1.3121645,-3.7661579,-0.18401527,0.8836454,-1.3048562,0.15658937,2.4634204,-2.131971,1.3811786,-3.7560732,2.4821627,2.1213021,0.17005055,-0.41367415,1.207821,3.1701882,0.549945,-0.34813663,5.5591345,0.54661745,0.54556715,4.8179708,-0.49118498,0.0017005883,-4.051947,1.6398504,0.3731252,-1.7796007,-0.579294,-0.47731405,0.19967349,1.5733637,-0.1973439,2.929346,1.346123,3.1899967,-0.31351244,1.6867353,4.1485605,-0.1530392,1.7295376,-1.9669882,-0.2284661,-1.9574211,-1.1973487,2.5455544,-2.122116,-1.9205663,1.3269588,-2.3091183,-0.8753111,0.08775388,1.0805392,-3.4852436,-0.54384094,0.76627994,0.06455263,4.3941803,1.5667871,-0.38214734,-3.2886424,-1.3262835,-3.5542943,1.7159641,3.0547395,0.90911967,1.0755141,-2.1117895,-0.3413418,0.20818041,4.005891,2.0966008,-4.7394357,0.63556457,-0.9258625,-0.6264984,-3.7637303,2.1570985,-0.79360193,-0.25952074,-0.39269525,-0.7827506,3.0712557,-0.67541414,-2.732833,0.30140007,0.15070991,1.611547,4.3650594,-3.6368864,2.0963454,-3.2812197,3.54368,2.1790516,1.229248,-0.07807253,3.2445629,-0.83334965,-0.49679402,4.4021974,-1.7883656,1.8208075,-1.6161286,-1.8325071,-3.185192,RepBera,D
-1.3911119,-0.82031804,-1.428109,2.9622002,-0.27269262,1.9754177,0.48561543,-2.4093728,1.8788632,-3.6766841,1.4156805,3.2367706,-1.6243609,-2.780789,0.00029352948,-3.3963084,-1.2737957,0.26702085,-1.2068187,1.8947814,1.6737813,7.1849923,3.990932,-0.3784579,0.13780563,-0.35207826,-2.8880558,-2.2174919,-0.13268018,1.071241,2.143727,-0.38252982,0.5005407,-0.4666017,-0.59163296,-1.0427048,1.5497614,-0.31809747,-1.7486109,2.6141977,3.027184,-1.0419081,-2.992871,-2.0226798,0.18985341,0.5530436,-1.3827626,-1.5630162,0.6482995,-0.74346066,-3.4460588,-1.1103828,0.5860725,3.1238122,-2.6147776,0.1949026,-2.7776322,-1.0915956,5.5716977,-2.4593296,0.17749552,-1.8038261,0.54055494,-2.0575159,-0.69130695,0.6743266,2.51226,-1.7181921,-0.9337497,2.4478686,-5.2443566,2.374233,-0.95749575,-1.8959665,-0.43586814,-0.50434595,-1.8999256,-1.3910775,-1.1993673,-1.895665,-0.61689746,-0.86988765,2.5522375,-1.378138,0.19154784,2.079281,-4.43999,1.8936572,0.8444859,0.10294162,-0.4593856,-2.2896104,2.071105,-0.4282831,-1.5535157,0.7166424,-5.330988,3.602358,-1.5440834,-0.8395775,5.344875,2.3454573,-0.6757261,0.19663498,-0.8487183,-0.13080102,3.1450307,2.6305387,-1.4076171,2.7716238,1.658443,4.091783,1.0035369,1.8414404,-0.12676345,-0.78267896,-0.88217735,3.9462543,0.47919437,-2.0143998,2.7461321,-2.0356967,1.7792126,2.5607116,0.84478503,1.3666099,1.0197476,-0.46543127,0.27638018,-1.413561,-0.77401096,-2.4050329,3.82575,-1.5948188,-3.0086293,-1.6168966,0.9610877,3.0572953,2.4704878,1.9863019,-2.1265056,-1.5328381,3.8462849,2.6493871,0.13520913,1.4842151,-2.1351566,3.0817356,3.4214768,-1.920547,-0.47726285,0.576806,-1.1246839,-0.8507871,-0.32785952,0.883776,0.60192496,0.7280697,1.0234039,-0.8525145,-0.021825315,-0.11898019,0.18774082,-0.17160375,1.7497202,-0.49169725,-1.6007533,1.1080143,1.8973457,-1.0174572,1.5222658,1.3902061,1.1059846,3.0819974,1.1030395,-0.055483002,-1.0791146,0.2025738,0.19591573,-1.3709593,1.5823818,-0.6544105,1.1204166,-1.7889849,0.84997416,-2.1228306,0.64149076,2.1809497,-0.8028482,-0.8258417,0.60934067,4.167705,-2.9564278,-0.4481671,0.37717074,-1.4198942,0.2757927,0.88624716,1.2453691,0.7461975,RepBillFoster,D
0.19601963,-4.5050488,-1.1637666,2.584026,-2.4134965,-2.3233883,-4.7597914,-1.417049,-1.0696015,0.110363215,-0.62213373,-3.0410674,-0.70019996,1.8486971,0.3363439,1.7143399,0.91552776,0.1568516,3.2763772,-1.8307202,-3.1366856,-1.3844098,0.49839494,-2.6706877,-2.0619824,-0.22646783,-2.3081758,5.1193,-0.24522136,0.8244169,1.9065822,-0.5186595,-1.3008368,-2.056443,1.0562286,-3.8801324,0.9150042,2.1510804,0.034616135,0.91966504,-0.75679475,-2.190138,-2.4748178,3.010825,0.2933723,1.2872398,-1.392505,0.20119475,-4.2864966,-1.5185776,-2.6570773,-0.48588926,0.50750756,-1.015375,-0.083424084,-0.08177087,1.4805773,1.4064502,0.9801019,1.384523,1.2776421,1.0409776,-1.795116,-3.6589217,-0.062380023,-0.6874402,0.22764103,-0.63028616,0.49889156,0.5971514,3.3651783,-2.9334645,1.4532796,-1.0704947,-1.6395965,-1.0611866,1.8948879,-1.613548,0.22312441,1.5166826,-0.44231734,-1.0630317,0.20723167,-0.7145546,-0.2869311,1.1293985,-3.3349867,0.9983197,2.2960284,4.7069035,1.9676975,0.44636598,1.3010888,1.3310302,0.8761299,0.24762498,1.3184129,-0.6556467,-0.6463049,-4.7526155,0.44846654,-4.236673,-3.1434207,0.57806677,1.4270188,-3.136661,-2.74652,-1.3742657,-1.1045237,-2.0990102,-0.13926634,1.0887655,2.7302284,-1.6121567,-0.39106464,1.6614166,-4.419997,0.0844455,-1.0798371,1.9283313,-1.2901477,0.36061302,-3.1647644,-2.585767,3.6566184,-2.9073145,0.8738424,0.22366425,4.3580465,-1.2144306,-1.8903756,3.3713977,0.08024034,1.2117091,0.984067,-3.513891,0.32180604,-0.83094853,4.9101996,-2.133325,0.7264772,4.0324802,1.149177,-0.8830906,0.10620842,-0.36436844,-0.8071953,0.054155447,5.312774,-1.577405,1.92237,0.0053345133,1.7404306,-1.5085396,1.530993,3.4352238,-0.45454934,0.16205049,-1.9294955,-1.4145766,-0.95860547,-0.79903543,-1.0301187,-2.5361822,0.94084764,1.9300414,-1.0874356,4.7041655,-0.99324113,-2.785548,0.2125209,-3.7583952,-2.9712832,0.2369876,2.6074378,-3.7056475,1.7196445,-0.5017994,-1.3227988,-0.2861508,-2.4811056,-1.3015019,5.3939047,2.936602,-0.8749147,-1.9986386,-0.7419092,-1.7552054,1.39015,-1.3785393,-3.1304235,-0.5274533,0.7237906,-1.5875758,3.0090141,5.189881,-1.4358014,-1.6190181,-0.21362148,-2.504281,RepBillJohnson,R
